Hour,Temperature (°C),Humidity (%),Pressure (hPa),Solar Irradiance (W/m²)
2024-01-06 00:00:00,21.872324358205017,44.84036648539371,1001.5614285581936,407.42092467289785
2024-01-06 01:00:00,18.815378643154396,59.259252892276855,1007.0019312483364,386.6715870231213
2024-01-06 02:00:00,22.363818004173748,32.3105772739842,981.7898478808319,424.6787998120289
2024-01-06 03:00:00,17.717310139272417,51.165483778828786,1003.7414585718797,383.45005794546654
2024-01-06 04:00:00,15.59331202603351,43.110862850391435,1008.6372709577178,376.54707825690997
2024-01-06 05:00:00,17.97204511991487,57.71954011599292,1016.3162709879985,343.0451590058569
2024-01-06 06:00:00,15.577526348282811,52.75394540408383,1011.6147315049012,552.4681042286148
2024-01-06 07:00:00,14.94164501838432,38.470606312198775,991.5225227959864,316.2958548474515
2024-01-06 08:00:00,17.53312964928793,54.83061688441575,1010.4609032790962,386.5828615896996
2024-01-06 09:00:00,20.81039593020679,47.12177832483635,1013.0080013836038,342.3988421637064
2024-01-06 10:00:00,15.998823600351427,38.021463054458884,1013.8298622224685,434.0149726771163
2024-01-06 11:00:00,15.883067081751433,53.19618359845853,992.0252186117186,448.9793078144685
2024-01-06 12:00:00,19.216189397729618,55.52700112355813,996.7648636522758,347.0570154673619
2024-01-06 13:00:00,11.336422591000122,51.0514861827754,995.2382420460518,390.89521773227057
2024-01-06 14:00:00,20.73421390753566,43.93596726976465,995.3200267030993,466.46278110307367
2024-01-06 15:00:00,15.452854376800717,53.885961793633435,1007.4326992419032,365.9063080593294
2024-01-06 16:00:00,22.224801887650926,52.55746275287435,997.5113696496691,357.92336978950124
2024-01-06 17:00:00,15.388587187053803,45.048183012964124,1008.5491881247887,393.12439440550406
2024-01-06 18:00:00,21.054916539114913,57.61786719600564,999.0496361445372,544.3848230077284
2024-01-06 19:00:00,18.414317983932136,49.77424607801908,1009.2447310514091,343.6394257313968
2024-01-06 20:00:00,21.11079913571423,43.807853894987325,990.1139187196112,457.0131490342128
2024-01-06 21:00:00,14.206046839276084,49.78192197969119,1003.105826202591,269.6875910458684
2024-01-06 22:00:00,15.104823183749723,52.32201017172448,989.6195623801708,332.37209853071545
2024-01-06 23:00:00,14.303923106226506,55.82050987860276,990.1401676318288,347.2254747596048
2024-01-07 00:00:00,16.788551700218296,59.37179561380984,983.4437075337618,319.1742910568939
2024-01-07 01:00:00,15.067218838882008,62.3600501481626,1002.0399461838118,368.8488278305799
2024-01-07 02:00:00,17.561009695951956,45.11709143139576,994.3526184321398,291.0319720031057
2024-01-07 03:00:00,19.403583884261877,52.28991252583567,996.869144971919,356.4552863632896
2024-01-07 04:00:00,20.606898211620756,46.740514618699535,990.6177030260109,425.8849775180641
2024-01-07 05:00:00,10.684771929344153,48.26801299843995,998.0329669511133,300.25717709068215
2024-01-07 06:00:00,17.53470849195239,67.50406712364746,1002.8681779738071,272.01985246630295
2024-01-07 07:00:00,14.945042742384137,52.802157596759265,997.0525208178736,382.2707180911384
2024-01-07 08:00:00,22.3322714073242,51.88771947057119,992.2765251665993,373.58478543524234
2024-01-07 09:00:00,14.520308247781452,45.50704655962402,1007.4183420692943,329.9027770700074
2024-01-07 10:00:00,24.20749329253201,31.45565683165611,1005.1264332868741,413.42083201262267
2024-01-07 11:00:00,18.007840403300392,45.123680316449004,995.4167010785815,439.96197518203354
2024-01-07 12:00:00,21.998941596646358,57.503082983244695,995.342878378377,409.67467351008776
2024-01-07 13:00:00,15.717469029190747,51.403118232767184,989.4102988298572,371.55199781966326
2024-01-07 14:00:00,16.25508895210646,55.22757644719771,1018.4284762953297,395.15597312239987
2024-01-07 15:00:00,18.890630893629325,48.51726493562265,997.9030666036311,429.80124946247133
2024-01-07 16:00:00,15.980210696662523,54.049398087816996,1009.0382042264177,444.83596739703677
2024-01-07 17:00:00,18.086704852469875,62.98086898344851,1000.2065146097663,417.89033904210436
2024-01-07 18:00:00,18.17173545538529,52.720331792789075,993.5215869383514,453.52692006624505
2024-01-07 19:00:00,17.336292985320686,50.19304820671679,1018.2405612789962,357.8420668032624
2024-01-07 20:00:00,16.481408383527462,50.098005637372125,992.2213210391659,338.0165970276832
2024-01-07 21:00:00,15.92255708719494,56.91990184642168,1000.7266662201397,426.12635388853755
2024-01-07 22:00:00,15.117693414000025,56.720786531060305,1007.3399292848538,441.0251027743477
2024-01-07 23:00:00,14.280588152152736,66.07681494885847,1016.9112517838859,432.42787131390895
2024-01-08 00:00:00,19.93979714826718,43.840413705701955,1009.6690806834257,329.7592316668882
2024-01-08 01:00:00,14.028379800362758,42.22396804710376,1014.0882270496701,325.5251638356363
2024-01-08 02:00:00,17.432090015675602,49.92406535531601,991.2841058091581,432.5025816784762
2024-01-08 03:00:00,19.078955246745096,52.00382071605208,1014.8992434364039,452.1775087480209
2024-01-08 04:00:00,17.214603611796996,52.47869547639021,1002.9526095015373,385.2732479887524
2024-01-08 05:00:00,16.658044065370362,42.32815036356481,996.4601399766929,367.4165215191056
2024-01-08 06:00:00,20.870968288580034,47.59736890047364,1000.4846341415795,507.96992180103626
2024-01-08 07:00:00,19.770542086376413,52.43796413654305,1011.9716195626806,465.74065020871467
2024-01-08 08:00:00,19.24944929010964,47.446821940184975,1011.8765443902665,392.26442309326103
2024-01-08 09:00:00,19.34823869860399,43.19421300483426,991.1113809662296,346.65431699948914
2024-01-08 10:00:00,18.523197326766827,53.88766238426782,998.0976990547784,332.69186187950146
2024-01-08 11:00:00,15.747158821696035,42.68876247562784,1001.5513423424821,413.36917037776175
2024-01-08 12:00:00,18.76568038241083,53.180743282364894,989.9780164077971,372.49071953440307
2024-01-08 13:00:00,14.813439411129275,54.45063035820089,990.1983031745917,329.69676178382264
2024-01-08 14:00:00,22.2800344628325,49.00096984146373,985.28844534082,421.20564592122804
2024-01-08 15:00:00,19.251237700679862,62.67132893417005,997.315621442017,383.08940980164834
2024-01-08 16:00:00,20.038509650619876,52.661826943889025,1009.7529732528466,286.238333076946
2024-01-08 17:00:00,12.693626322081613,43.124364570776756,1009.7082991352727,389.90691231805584
2024-01-08 18:00:00,19.891054252379234,46.51705469757369,1007.8248543418468,319.51179955867116
2024-01-08 19:00:00,20.238137881020588,42.71720236255057,1003.2861559206098,428.21894190362985
2024-01-08 20:00:00,20.252898076272658,49.709895182264155,1001.3527928912458,370.67939205682416
2024-01-08 21:00:00,17.163133886666017,44.1192067834121,997.2995783732835,388.9008489772905
2024-01-08 22:00:00,12.902478561428241,50.39224807512908,1000.6679021224263,278.5270948776689
2024-01-08 23:00:00,10.55892391714949,42.02281319961602,995.6358884756387,307.31919653623305
2024-01-09 00:00:00,18.065061433223274,51.82790942373438,1003.5629291821734,357.4222442789317
2024-01-09 01:00:00,19.374520425593733,51.5444676648296,1007.0980463307773,378.26380356702424
2024-01-09 02:00:00,12.129375070309605,56.86141803046146,993.5986615626074,320.37689377904576
2024-01-09 03:00:00,17.678500855557182,50.634271380747215,997.5120652330883,377.11809130855545
2024-01-09 04:00:00,15.13921311575776,48.573706680235425,997.8828329155953,347.657710660186
2024-01-09 05:00:00,17.335480177256635,65.81288100914354,999.3377476399604,343.5238143811425
2024-01-09 06:00:00,21.119629528830348,55.96511386113347,996.8913628284882,405.08796909139056
2024-01-09 07:00:00,15.187474630973517,52.10577520956567,1006.2127623899363,458.6557149015701
2024-01-09 08:00:00,15.369122439236131,44.831310085947116,990.0234391860749,382.2258860544296
2024-01-09 09:00:00,12.316668806771547,57.39852717897413,1005.1957010051732,385.0258025861326
2024-01-09 10:00:00,21.922956858224296,38.99484338697719,981.345268098342,347.8721890507067
2024-01-09 11:00:00,15.48502977441541,53.83647203744825,995.4500206053225,384.81685377577804
2024-01-09 12:00:00,15.231899403352665,57.14064623243873,999.0818805626967,450.0504982602528
2024-01-09 13:00:00,19.057107821808575,49.95484408999261,1012.8641019857605,317.0247547179383
2024-01-09 14:00:00,20.769126763935834,53.3613525683592,1005.6279821078783,342.2041178065729
2024-01-09 15:00:00,18.65390817144548,52.38919425453424,1004.8360838135314,344.3119257265774
2024-01-09 16:00:00,22.0373213907894,60.934777908606186,992.4098134627657,411.0168264017591
2024-01-09 17:00:00,20.720281869819377,50.80769030262058,998.1212889131075,467.83113543513554
2024-01-09 18:00:00,18.224510140769453,50.877329947941355,1001.9055217810442,448.3770470713468
2024-01-09 19:00:00,20.914856420427835,64.1231647974108,1010.0955887388487,292.2000642292767
2024-01-09 20:00:00,13.935001423848524,46.59799866332444,1001.5618799366897,463.94541955632445
2024-01-09 21:00:00,12.35474067295961,53.87846949302891,996.089894483789,354.24477914268067
2024-01-09 22:00:00,21.2813648906092,43.750967323905144,1004.0490391536576,304.92949363452914
2024-01-09 23:00:00,18.991678839588985,55.24938769803703,1003.8486025515825,326.46502191481983
2024-01-10 00:00:00,14.371064142618794,45.741393570002934,993.6993750955768,335.9279586103481
2024-01-10 01:00:00,11.237917500342398,57.92261610140756,998.9570932197298,404.5792794291183
2024-01-10 02:00:00,20.209459277088758,54.04409780416947,991.2696770373783,431.47034462458106
2024-01-10 03:00:00,20.85176958535751,38.97852617200133,997.1467976827303,296.9907253973161
2024-01-10 04:00:00,15.058301682809207,51.301937431135705,1008.6934505935069,437.7838212354746
2024-01-10 05:00:00,18.649482200336507,33.804715877871665,1004.4978054799861,436.63465965929305
2024-01-10 06:00:00,17.136960559719373,51.89409683014591,1007.0595005806064,428.2289554859915
2024-01-10 07:00:00,10.04732355162959,49.14589208590235,998.3844870371695,400.815892897477
2024-01-10 08:00:00,19.005271751734572,46.67247137751733,1002.8430993337,421.4704898613796
2024-01-10 09:00:00,15.180885234565144,46.94334048996026,1006.0760986527677,363.31311198829144
2024-01-10 10:00:00,18.761251013712243,53.174933501448976,999.0772116245927,506.3848609309934
2024-01-10 11:00:00,16.596808365073162,62.795595467886365,998.9688123726347,446.10160336219707
2024-01-10 12:00:00,16.42339498581657,49.89550973353388,982.5125151318294,420.3799884962052
2024-01-10 13:00:00,18.819838325420104,45.741217820986584,996.6928038519286,386.9070513933157
2024-01-10 14:00:00,13.500283934722946,46.47654930872239,997.1810471384873,328.58425736261785
2024-01-10 15:00:00,16.853562915040126,54.51294692451003,1012.8435136073691,371.2911821265466
2024-01-10 16:00:00,22.61020054312132,48.047626508610335,996.2438614424658,466.45879797886727
2024-01-10 17:00:00,23.008972614157628,55.063159374868086,994.3985650041863,378.21579723703127
2024-01-10 18:00:00,14.951608647079555,49.41357236590934,1007.6315043888923,317.36068498477067
2024-01-10 19:00:00,16.352230852359394,42.74174638443298,1009.5032857695987,329.94839274101764
2024-01-10 20:00:00,20.15921746768504,50.603549918307046,1002.8631496012622,386.9953461683771
2024-01-10 21:00:00,16.071038417333693,49.82507023019713,981.5753457614009,343.0757743001647
2024-01-10 22:00:00,15.879883722952842,54.3071722679906,1008.6635085697994,495.87934346010144
2024-01-10 23:00:00,19.029181771902838,52.307257230986885,988.5931004656026,405.55119170336116
2024-01-11 00:00:00,17.68511271763258,48.541046665062446,999.3077871089986,534.4073040192271
2024-01-11 01:00:00,14.722192715281182,55.21077869301064,1001.0542217740863,408.63054206607785
2024-01-11 02:00:00,15.166406442772912,62.053354833174915,991.2452198428496,357.915219430833
2024-01-11 03:00:00,21.631822442565976,46.22311243707071,1001.9299319646399,393.891524187248
2024-01-11 04:00:00,18.251738862848093,49.63522132788546,1000.9261090135914,304.7276278358633
2024-01-11 05:00:00,19.218067441086394,55.29555042022804,1008.3348710656106,515.9078919907236
2024-01-11 06:00:00,21.34464985453032,55.57181015439187,1000.5530776301617,487.54705914120933
2024-01-11 07:00:00,19.728150006158206,44.51582779135745,1003.3426810620886,397.2632934065675
2024-01-11 08:00:00,19.801063324661495,35.41214485446793,1001.3102272198007,433.1800231534444
2024-01-11 09:00:00,17.894174931738643,61.100398645289545,1004.0385673167448,327.2115504847275
2024-01-11 10:00:00,18.170523274137476,43.02290018698742,1011.4031006815786,405.0558881336256
2024-01-11 11:00:00,15.57745653687322,65.71047095796614,998.5439995266015,363.68273312806923
2024-01-11 12:00:00,15.587429576223743,41.05234085437579,996.6908639760591,386.0826435816505
2024-01-11 13:00:00,17.141918388644058,43.815847951764056,1000.9923670561648,470.32198349786154
2024-01-11 14:00:00,15.280922989618068,52.0973907134394,1005.9890036726459,349.16521153613445
2024-01-11 15:00:00,16.77561860385098,52.10608110567748,995.2233173296075,382.7448380455153
2024-01-11 16:00:00,19.278348621610668,43.16015628263717,1010.3677625171255,353.3223880368
2024-01-11 17:00:00,17.933121930833007,43.742868971702215,1000.0698742852509,367.66927007435896
2024-01-11 18:00:00,14.979997666809659,43.16627874607152,999.7327068210267,418.52869735427856
2024-01-11 19:00:00,15.108018456361108,57.518287563101886,992.1218745204592,401.9945713306941
2024-01-11 20:00:00,19.10817890581742,27.942042868253207,1009.8070451951786,356.82427238007995
2024-01-11 21:00:00,19.773241630320715,54.60148362717484,1013.3921125264756,291.1870862206499
2024-01-11 22:00:00,19.087847486098365,56.38235409537185,996.8213704741447,435.3810744397299
2024-01-11 23:00:00,14.486205630398295,42.19571681149328,984.955663151679,412.49195982074235
2024-01-12 00:00:00,16.656458039713797,49.3531378737996,1004.7826506671657,481.38126434922214
2024-01-12 01:00:00,16.216813846636246,53.339177441157425,983.6803561937037,361.2834974769848
2024-01-12 02:00:00,19.137822416372657,52.20831407364344,1003.4294066051222,366.48748112362483
2024-01-12 03:00:00,18.15942851880871,57.32643147318486,999.5026780460715,475.3767364977705
2024-01-12 04:00:00,11.811941831835313,51.53676609676224,989.9282834769269,554.0128894277922
2024-01-12 05:00:00,13.812167867141874,62.96643180952963,1010.4088867324722,412.4830613639269
2024-01-12 06:00:00,17.551944943482606,33.80138297417448,1005.7582608476258,366.32536054868723
2024-01-12 07:00:00,13.23661324014329,48.32301202879396,994.3019881693735,244.58907904488885
2024-01-12 08:00:00,18.648154320009017,62.572514108888676,1004.7249443350764,374.52061218998966
2024-01-12 09:00:00,19.13114835564235,49.16324336277768,988.6396016946355,324.51354790945305
2024-01-12 10:00:00,17.25813303404244,37.898621691281896,1006.2928121919249,364.22400972572285
2024-01-12 11:00:00,16.14676814345577,50.20475408848993,1004.673697912588,375.4455885945092
2024-01-12 12:00:00,16.415581031180448,65.32862160565408,1008.4554758741352,354.7910293147375
2024-01-12 13:00:00,20.51632798064193,45.54748927080891,998.5840111406978,348.56388875595104
2024-01-12 14:00:00,19.945770199195923,41.00967551008242,1014.8412649930933,325.4815487526665
2024-01-12 15:00:00,15.852601775910152,51.824866121433594,1003.6590933713778,366.00761227409254
2024-01-12 16:00:00,17.189845293415264,59.695725939147,984.3126606048568,380.8516461113183
2024-01-12 17:00:00,15.595111693482695,50.554193494525634,1001.5636031986809,297.7045250975785
2024-01-12 18:00:00,19.69011523042325,49.550225203705224,993.2626990255267,359.5741277312484
2024-01-12 19:00:00,21.566429478356326,56.025236860923705,992.822470041498,458.67668356430323
2024-01-12 20:00:00,10.994114773914761,52.15202705297378,1016.1682815049334,371.02182348140803
2024-01-12 21:00:00,22.916225586229515,56.00321072011041,1012.211244879224,343.07190840035014
2024-01-12 22:00:00,20.57868794957798,45.37642207858846,999.0719934436626,314.90997378427676
2024-01-12 23:00:00,20.667211747250466,44.18538002081016,1001.7182828062628,318.824111178581
2024-01-13 00:00:00,18.11595085337407,59.017366181982396,1005.4930212675073,528.1129375654068
2024-01-13 01:00:00,20.833411449839208,52.350722304810965,1004.4982498837327,329.7420737670943
2024-01-13 02:00:00,13.574325779783619,55.50503573807166,994.3785932036959,384.2594011122453
2024-01-13 03:00:00,21.681796405710898,48.54860807344884,1008.349139343021,387.7513515734052
2024-01-13 04:00:00,22.90544613148974,34.70273885135472,1007.8675385364016,359.21059801534875
2024-01-13 05:00:00,11.280728343093926,46.880364980186414,1004.6179281916214,377.9797102698906
2024-01-13 06:00:00,14.059289278660826,46.61004670971557,988.6981324228623,384.4490615207749
2024-01-13 07:00:00,14.299652407138304,54.462601454581964,1018.6528318750634,254.248836123455
2024-01-13 08:00:00,13.889303503616546,45.72529053366663,1006.1804724595298,395.5933113520277
2024-01-13 09:00:00,23.35268150011902,54.97543101897377,999.5881521317552,408.30875531358964
2024-01-13 10:00:00,18.704157768314406,37.8701767846691,1009.2413614484022,462.15925882925416
2024-01-13 11:00:00,16.179037876315327,54.847757899526044,996.6354994816776,501.36191201904336
2024-01-13 12:00:00,15.459186102317439,47.19722663438389,1009.8948935061185,472.8012032043211
2024-01-13 13:00:00,17.456809793299346,57.9582862725211,1001.4037812986853,394.23820036040735
2024-01-13 14:00:00,14.863119825214797,47.360461355841295,1007.9954282074272,468.20544571520026
2024-01-13 15:00:00,15.67145039393887,49.77681175351261,996.373166247752,342.87719001215004
2024-01-13 16:00:00,18.589910606708496,49.78741964193881,995.7261373760904,492.8979724532658
2024-01-13 17:00:00,11.219209550647362,54.96879547525978,1012.9765181949955,411.19482909177447
